,Game,Pos,Genre,Console,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,NA_Sales,PAL_Sales,Japan_Sales,Other_Sales,Total_Sales,Relese_Month,Relese_Year,Hit_Games
7307,Trick DS-han: Kakushi Kami no Sumukan,3854,Misc,DS,Konami,Konami,0.0,0.0,0.0,0,0,70000,0,70000,5,2010,0
7308,Wipeout: The Game,3858,Misc,DS,Activision,Endemol,0.0,0.0,0.0,560000,0,0,40000,610000,6,2010,0
7309,Wipeout: The Game,3859,Misc,Wii,Activision,Endemol,0.0,0.0,0.0,1940000,0,0,140000,2080000,6,2010,1
7310,Great Party Games,3862,Misc,Wii,O-Games,TBD,0.0,0.0,0.0,0,80000,0,10000,90000,6,2010,0
7311,Just Sing!,3863,Misc,DS,Conspiracy Entertainment,Engine Software,0.0,0.0,0.0,140000,0,0,10000,160000,6,2010,0
7312,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,3871,Misc,DS,Kamui,Kamui,0.0,0.0,0.0,0,0,30000,0,30000,5,2010,0
7313,Musiic Party: Rock the House,3873,Misc,Wii,Unknown,Independent Arts Software,0.0,0.0,0.0,0,0,0,0,0,12,2020,0
7314,Buzz! The Schools Quiz,3880,Misc,PS2,Sony Computer Entertainment,Relentless Software,0.0,0.0,0.0,0,20000,0,190000,200000,1,2008,0
7315,NatGeo Challenge! Wild Life,3890,Misc,PS3,D3 Publisher,Gusto Games,0.0,0.0,0.0,50000,30000,0,10000,100000,11,2010,0
7316,NatGeo Challenge! Wild Life,3891,Misc,X360,D3 Publisher,Gusto Games,0.0,0.0,0.0,0,20000,0,0,30000,11,2010,0
7317,NatGeo Challenge! Wild Life,3892,Misc,Wii,D3 Publisher,Gusto Games,0.0,0.0,0.0,30000,0,0,0,40000,11,2010,0
7318,Pro Pinball,3893,Misc,PS,Interplay,Cunning Developments,0.0,0.0,0.0,230000,150000,0,30000,410000,9,1996,0
7319,Kaidan Restaurant: Ura Menu 100-Sen,3914,Misc,DS,Namco Bandai,Bandai Namco Games,0.0,0.0,0.0,0,0,80000,0,80000,6,2010,0
7320,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,3915,Misc,DS,Namco Bandai,Bandai Namco Games,0.0,0.0,0.0,0,0,20000,0,20000,6,2010,0
7321,Flips: Enid Blyton - The Adventure Series,3920,Misc,DS,Electronic Arts,Electronic Arts,0.0,0.0,0.0,0,0,0,0,0,4,2010,0
7322,Flips: Mr. Gum,3921,Misc,DS,Electronic Arts,Electronic Arts,0.0,0.0,0.0,0,0,0,0,0,4,2010,0
7323,Disney Sing It: Family Hits,3929,Misc,Wii,Disney Interactive Studios,Zoe Mode,0.0,0.0,0.0,380000,170000,0,50000,590000,8,2010,0
7324,Disney Sing It: Family Hits,3930,Misc,PS3,Disney Interactive Studios,Zoe Mode,0.0,0.0,0.0,110000,40000,0,20000,170000,8,2010,0
7325,Once Upon A Time,3931,Misc,Wii,Storm City Games,Storm City Games,0.0,0.0,0.0,10000,0,0,0,10000,9,2010,0
7326,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,3946,Misc,DS,D3 Publisher,Bisty,0.0,0.0,0.0,0,0,40000,0,40000,6,2010,0
7327,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,3957,Misc,PSP,D3 Publisher,Bisty,0.0,0.0,0.0,0,0,60000,0,60000,6,2010,0
7328,The Garfield Show: Threat of the Space Lasagna,3979,Misc,Wii,Unknown,EKO System,0.0,0.0,0.0,0,0,0,0,0,7,2010,0
7329,Game Hits!,3992,Misc,DS,Destineer,Foreign Media Games,0.0,0.0,0.0,70000,10000,0,10000,90000,5,2010,0
7330,Dance on Broadway,3993,Misc,Wii,Ubisoft,Longtail Studios,0.0,0.0,0.0,270000,650000,0,120000,1040000,6,2010,1
7331,U-Sing: Girls Night,3994,Misc,Wii,Mindscape,Mindscape Inc.,0.0,0.0,0.0,0,210000,0,40000,250000,6,2010,0
7332,Chuck E. Cheese's Party Games,3995,Misc,DS,UFO Interactive,"Black Lantern Studios, Inc.",0.0,0.0,0.0,170000,0,0,10000,180000,7,2010,0
7333,The Bachelor: The Videogame,3996,Misc,DS,Warner Bros. Interactive,Warner Bros. Interactive Entertainment,0.0,0.0,0.0,80000,0,0,10000,90000,8,2010,0
7334,Monopoly Streets,4010,Misc,PS3,Electronic Arts,Electronic Arts,0.0,0.0,0.0,160000,170000,0,60000,390000,10,2010,0
7335,Monopoly Streets,4011,Misc,X360,Electronic Arts,Electronic Arts,0.0,0.0,0.0,160000,90000,0,20000,280000,10,2010,0
7336,Monopoly Streets,4012,Misc,Wii,Electronic Arts,Electronic Arts,0.0,0.0,0.0,230000,420000,0,70000,730000,10,2010,0
7337,Monopoly,4015,Misc,DS,Electronic Arts,Electronic Arts,0.0,0.0,0.0,150000,90000,0,20000,270000,10,2010,0
7338,Chuck E. Cheese's Party Games,4021,Misc,Wii,UFO Interactive,Tommo,0.0,0.0,0.0,150000,0,0,10000,160000,7,2010,0
7339,Hasbro Family Game Night 3,4025,Misc,Wii,Electronic Arts,EA Bright Light,0.0,0.0,0.0,460000,270000,0,70000,800000,10,2010,0
7340,Hasbro Family Game Night 3,4026,Misc,PS3,Electronic Arts,EA Bright Light,0.0,0.0,0.0,180000,40000,0,30000,250000,10,2010,0
7341,Hasbro Family Game Night 3,4027,Misc,X360,Electronic Arts,EA Bright Light,0.0,0.0,0.0,170000,30000,0,20000,210000,10,2010,0
7342,SingStar Fussballhits,4029,Misc,PS3,Sony Computer Entertainment,SCEE London Studio,0.0,0.0,0.0,0,20000,0,10000,30000,6,2010,0
7343,We Sing Encore,4031,Misc,Wii,Nordic Games,Le Cortex,0.0,0.0,0.0,0,400000,0,50000,450000,8,2010,0
7344,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,4034,Misc,PSP,Hudson Soft,Hudson Soft,0.0,0.0,0.0,0,0,70000,0,70000,7,2010,0
7345,Quiz! Hexagon II,4043,Misc,DS,Namco Bandai,Bandai Namco Games,0.0,0.0,0.0,0,0,60000,0,60000,7,2010,0
7346,DJ Max Portable 3,4050,Misc,PSP,PM Studios,Pentavision Entertainment,0.0,0.0,0.0,10000,0,20000,0,30000,10,2010,0
7347,Guitar Hero: Warriors of Rock,4052,Misc,Wii,Activision,Vicarious Visions,0.0,7.3,0.0,470000,410000,0,90000,960000,9,2010,0
7348,Guitar Hero: Warriors of Rock,4053,Misc,X360,Activision,Neversoft Entertainment,0.0,7.1,0.0,470000,310000,0,70000,860000,9,2010,0
7349,Guitar Hero: Warriors of Rock,4054,Misc,PS3,Activision,Neversoft Entertainment,0.0,0.0,0.0,330000,350000,0,130000,810000,9,2010,0
7350,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,4055,Misc,PSP,Paon,Paon Corporation,0.0,0.0,0.0,0,0,20000,0,20000,7,2010,0
7351,GamesAid: Triple Pack,4059,Misc,PS3,Mastertronic,Various,0.0,0.0,0.0,0,0,0,0,0,6,2010,0
7352,New Carnival Games,4061,Misc,DS,2K Games,Cat Daddy Games,0.0,0.0,0.0,160000,50000,0,20000,230000,9,2010,0
7353,New Carnival Games,4062,Misc,Wii,2K Games,Cat Daddy Games,0.0,0.0,0.0,340000,210000,0,60000,610000,9,2010,0
7354,Power Gig: Rise of the SixString,4063,Misc,PS3,Unknown,Seven45 Studios,0.0,3.9,0.0,130000,0,0,10000,140000,10,2010,0
7355,Power Gig: Rise of the SixString,4064,Misc,X360,Unknown,Seven45 Studios,0.0,3.0,0.0,110000,0,0,10000,120000,10,2010,0
7356,The X-Factor,4065,Misc,PS3,Deep Silver,Deep Silver,0.0,0.0,0.0,0,100000,0,30000,130000,10,2010,0
7357,The X-Factor,4066,Misc,X360,Deep Silver,Deep Silver,0.0,0.0,0.0,0,80000,0,10000,90000,10,2010,0
7358,The X-Factor,4067,Misc,Wii,Deep Silver,Deep Silver,0.0,0.0,0.0,0,290000,0,40000,330000,10,2010,0
7359,Game Party in Motion,4070,Misc,X360,Warner Bros. Interactive,FarSight Studios,0.0,0.0,0.0,360000,170000,0,50000,580000,11,2010,0
7360,DanceMasters,4071,Misc,X360,Konami,GCP1,0.0,6.2,0.0,150000,20000,20000,10000,200000,11,2010,0
7361,Michael Jackson: The Experience,4074,Misc,DS,Ubisoft,Longtail Studios,0.0,0.0,0.0,210000,30000,0,20000,250000,11,2010,0
7362,Michael Jackson: The Experience,4075,Misc,Wii,Ubisoft,Ubisoft Montpellier,0.0,5.6,0.0,2640000,1330000,10000,390000,4370000,11,2010,1
7363,Michael Jackson: The Experience,4076,Misc,X360,Ubisoft,Ubisoft Montreal,0.0,5.6,0.0,620000,180000,0,70000,870000,4,2011,0
7364,Michael Jackson: The Experience,4077,Misc,PSP,Ubisoft,Ubisoft Montreal,0.0,0.0,0.0,110000,30000,0,30000,160000,11,2010,0
7365,Michael Jackson: The Experience,4078,Misc,PS3,Ubisoft,Ubisoft Montreal,0.0,0.0,0.0,250000,190000,0,90000,530000,4,2011,0
7366,Pac-Man Party,4079,Misc,Wii,Namco Bandai,Namco Bandai Games,0.0,0.0,0.0,470000,80000,10000,50000,620000,11,2010,0
7367,Yoostar2,4088,Misc,PS3,Unknown,Blitz Game Studios,0.0,0.0,0.0,40000,50000,0,20000,100000,3,2011,0
7368,Yoostar2,4089,Misc,X360,Unknown,Blitz Game Studios,0.0,0.0,0.0,110000,90000,0,20000,210000,3,2011,0
7369,SingStar Dance,4090,Misc,PS3,Sony Computer Entertainment,SCEE London Studio,0.0,0.0,0.0,90000,320000,0,110000,520000,11,2010,0
7370,Sega 3D Classics Collection,4091,Misc,3DS,Sega,M2,0.0,7.0,0.0,50000,0,0,10000,50000,4,2016,0
7371,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,4096,Misc,DS,D3 Publisher,Mobilero,0.0,0.0,0.0,0,0,20000,0,20000,8,2010,0
7372,Check vs. Mate,4098,Misc,PS3,Unknown,TopWare Interactive,0.0,0.0,0.0,0,40000,0,10000,40000,1,1970,0
7373,Disney Sing It: Party Hits,4104,Misc,PS3,Disney Interactive Studios,Zoe Mode,0.0,0.0,0.0,100000,10000,0,10000,120000,9,2010,0
7374,Disney Sing It: Party Hits,4105,Misc,Wii,Disney Interactive Studios,Zoe Mode,0.0,0.0,0.0,480000,100000,0,50000,630000,9,2010,0
7375,1000 Cooking Recipes from ELLE à table,4113,Misc,DS,Nintendo,Agenda,0.0,0.0,0.0,0,20000,0,0,30000,7,2010,0
7376,Start the Party!,4118,Misc,PS3,Sony Computer Entertainment,Supermassive Games Ltd.,0.0,6.1,0.0,70000,410000,0,130000,620000,9,2010,0
7377,U-Sing  2,4135,Misc,Wii,Mindscape,Mindscape Inc.,0.0,0.0,0.0,0,80000,0,10000,90000,12,2010,0
7378,The Bachelor: The Videogame,4143,Misc,Wii,Warner Bros. Interactive,Warner Bros. Interactive Entertainment,0.0,0.0,0.0,100000,0,0,10000,100000,8,2010,0
7379,Karaoke Revolution Glee,4145,Misc,Wii,Konami,Blitz Games,0.0,0.0,0.0,510000,240000,0,70000,820000,11,2010,0
7380,We Sing Robbie Williams,4146,Misc,Wii,Nordic Games,Le Cortex,0.0,0.0,0.0,0,180000,0,20000,200000,11,2010,0
7381,Truth or Lies,4147,Misc,X360,THQ,Big Ant Studios,0.0,0.0,0.0,70000,30000,0,10000,110000,9,2010,0
7382,Truth or Lies,4148,Misc,PS3,THQ,Big Ant Studios,0.0,0.0,0.0,60000,20000,0,10000,90000,9,2010,0
7383,Truth or Lies,4149,Misc,Wii,THQ,Big Ant Studios,0.0,0.0,0.0,40000,50000,0,10000,100000,9,2010,0
7384,Anpanman Niko Niko Party,4161,Misc,Wii,Agatsuma Entertainment,Agatsuma Entertainment,0.0,0.0,0.0,0,0,10000,0,10000,11,2010,0
7385,Lernerfolg Vorschule: Capt'n Sharky,4169,Misc,DS,Tivola,Tivola,0.0,0.0,0.0,0,50000,0,10000,50000,11,2009,0
7386,Create,4173,Misc,Wii,Electronic Arts,EA Bright Light,0.0,0.0,0.0,230000,30000,0,20000,270000,11,2010,0
7387,Create,4174,Misc,PS3,Electronic Arts,EA Bright Light,0.0,6.4,0.0,110000,30000,0,20000,160000,11,2010,0
7388,Create,4175,Misc,X360,Electronic Arts,EA Bright Light,0.0,6.3,0.0,100000,30000,0,10000,140000,11,2010,0
7389,Create,4176,Misc,PC,Electronic Arts,EA Bright Light,0.0,6.0,0.0,40000,10000,0,0,60000,11,2010,0
7390,Wheel of Fortune: 2nd Edition,4183,Misc,PS,Hasbro Interactive,Artech Studios,0.0,0.0,0.0,230000,160000,0,30000,410000,10,2000,0
7391,Just Dance Kids,4190,Misc,Wii,Ubisoft,Ubisoft Paris,0.0,0.0,0.0,1520000,540000,0,190000,2250000,11,2010,1
7392,Camp Rock: The Final Jam,4208,Misc,DS,Disney Interactive Studios,Disney Interactive Studios,0.0,0.0,0.0,140000,20000,0,10000,170000,8,2010,0
7393,Cars Toon: Mater's Tall Tales,4209,Misc,Wii,Disney Interactive Studios,Papaya Studios,0.0,0.0,0.0,450000,20000,0,40000,510000,10,2010,0
7394,Schlag den Raab,4215,Misc,Wii,Namco Bandai,Namco Bandai Games,0.0,0.0,0.0,0,170000,0,20000,190000,9,2010,0
7395,Schlag den Raab,4216,Misc,PC,Namco Bandai,Namco Bandai Games,0.0,0.0,0.0,0,20000,0,0,30000,9,2010,0
7396,uDraw Studio,4224,Misc,Wii,THQ,"Pipeworks Software, Inc.",0.0,0.0,0.0,1650000,580000,0,210000,2440000,11,2010,1
7397,The Amazing Race,4225,Misc,Wii,Ubisoft,Ludia Inc.,0.0,0.0,0.0,120000,0,0,10000,130000,10,2010,0
7398,Pictionary,4229,Misc,Wii,THQ,"Page 44 Studios, LLC",0.0,0.0,0.0,600000,190000,0,70000,860000,11,2010,0
7399,Dreamworks 2-in-1 Party Pack,4234,Misc,DS,Activision,Activision,0.0,0.0,0.0,120000,0,0,10000,130000,8,2010,0
7400,Atari's Greatest Hits: Volume 1,4238,Misc,DS,Atari,Atari,0.0,0.0,0.0,130000,0,0,10000,140000,11,2010,0
7401,Atari's Greatest Hits: Volume 2,4239,Misc,DS,Atari,Atari,0.0,0.0,0.0,50000,0,0,0,60000,3,2011,0
7402,Disney's Story Studio: Disney's Mulan,4244,Misc,PS,NewKidCo,Disney Interactive Studios,0.0,0.0,0.0,90000,60000,0,10000,150000,12,1999,0
7403,Club Penguin: Game Day!,4245,Misc,Wii,Disney Interactive Studios,Artoon,0.0,0.0,0.0,550000,320000,0,90000,960000,9,2010,0
7404,Buzz! The Ultimate Music Quiz,4246,Misc,PSP,Sony Computer Entertainment,Relentless Software,0.0,0.0,0.0,0,0,0,0,0,12,2010,0
7405,Buzz! The Ultimate Music Quiz,4247,Misc,PS3,Sony Computer Entertainment,Relentless Software,0.0,0.0,0.0,0,250000,0,80000,330000,10,2010,0
7406,Are You Smarter Than a 5th Grader? Back to School,4250,Misc,Wii,Nintendo,ImaginEngine,0.0,0.0,0.0,180000,0,0,20000,190000,11,2010,0
7407,Are You Smarter Than a 5th Grader? Back to School,4251,Misc,DS,THQ,THQ,0.0,0.0,0.0,80000,0,0,10000,80000,11,2010,0
7408,Namco Museum Megamix,4255,Misc,Wii,Namco Bandai,Namco Bandai Games America,0.0,0.0,0.0,170000,0,0,20000,190000,11,2010,0
7409,Suzumiya Haruhi-Chan no Mahjong,4257,Misc,PSP,Kadokawa Shoten,Kadokawa Shoten,0.0,0.0,0.0,0,0,20000,0,20000,7,2011,0
7410,Wizards of Waverly Place: Spellbound,4259,Misc,DS,Disney Interactive Studios,Sarbakan Inc.,0.0,0.0,0.0,160000,30000,0,10000,200000,11,2010,0
7411,SingStar Guitar,4260,Misc,PS3,Sony Computer Entertainment,SCEE London Studio,0.0,0.0,0.0,0,80000,0,20000,90000,10,2010,0
7412,Solitaire Overload Plus,4270,Misc,DS,Telegames,Cosmigo,0.0,0.0,0.0,150000,0,0,10000,160000,10,2010,0
7413,Disney Channel: All Star Party,4271,Misc,Wii,Disney Interactive Studios,"Page 44 Studios, LLC",0.0,0.0,0.0,180000,80000,0,30000,280000,10,2010,0
7414,Sesame Street: Elmo's A-to-Zoo Adventure,4272,Misc,Wii,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,350000,0,0,30000,380000,10,2010,0
7415,Sesame Street: Cookie's Counting Carnival,4273,Misc,Wii,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,270000,0,0,20000,290000,10,2010,0
7416,Telly Addicts,4277,Misc,DS,Ubisoft,Ubisoft,0.0,0.0,0.0,0,0,0,0,0,11,2007,0
7417,Telly Addicts,4278,Misc,PSP,Ubisoft,Route 1 Games,0.0,0.0,0.0,0,0,0,0,0,12,2007,0
7418,Telly Addicts,4280,Misc,PC,Focus Home Interactive,Ubisoft,0.0,0.0,0.0,0,0,0,0,0,2,2008,0
7419,Sesame Street: Elmo's A-to-Zoo Adventure,4281,Misc,DS,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,260000,0,0,20000,290000,10,2010,0
7420,Sesame Street: Elmo's A-to-Zoo Adventure,4282,Misc,PC,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,40000,0,0,0,50000,10,2010,0
7421,Sesame Street: Cookie's Counting Carnival,4283,Misc,DS,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,250000,0,0,20000,270000,10,2010,0
7422,Sesame Street: Cookie's Counting Carnival,4284,Misc,PC,Warner Bros. Interactive,Black Lantern Studios,0.0,0.0,0.0,60000,0,0,10000,70000,10,2010,0
7423,Beat Sketcher,4289,Misc,PSN,Sony Computer Entertainment,"Will Co., Ltd. Noisycroak",0.0,0.0,0.0,0,0,0,0,0,11,2010,0
7424,Beat Sketch!,4290,Misc,PS3,Sony Computer Entertainment,"Will Co., Ltd. Noisycroak",0.0,0.0,0.0,0,0,80000,0,80000,10,2010,0
7425,Minna to Kimi no Piramekino!,4296,Misc,DS,Namco Bandai,Bandai Namco Games,0.0,0.0,0.0,0,0,50000,0,50000,11,2010,0
7426,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,4297,Misc,DS,Disney Interactive Studios,Cattle Call,0.0,0.0,0.0,0,0,80000,0,80000,11,2010,0
7427,Momotarou Dentetsu World,4301,Misc,DS,Hudson Soft,Hudson Soft,0.0,0.0,0.0,0,0,190000,0,190000,12,2010,0
7428,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,4302,Misc,DS,Alvion,Alvion Inc.,0.0,0.0,0.0,0,0,20000,0,20000,12,2010,0
7429,Body and Brain Connection,4303,Misc,X360,Namco Bandai,Namco Bandai Games,0.0,6.0,0.0,100000,80000,0,20000,200000,2,2011,0
7430,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,4304,Misc,PS3,Unknown,Fields,0.0,0.0,0.0,0,0,30000,0,30000,11,2010,0
7431,Momu-chan Diet Wii: Figurobics by Chon Dayon,4308,Misc,Wii,Hudson Soft,IE Institute,0.0,0.0,0.0,0,0,90000,0,90000,12,2010,0
7432,You Don't Know Jack,4309,Misc,PS3,THQ,"Jellyvision, Inc.",0.0,8.2,0.0,160000,0,0,20000,180000,2,2011,0
7433,You Don't Know Jack,4310,Misc,X360,THQ,"Jellyvision, Inc.",0.0,7.7,0.0,190000,0,0,20000,210000,2,2011,0
7434,You Don't Know Jack,4311,Misc,Wii,THQ,"Jellyvision, Inc.",0.0,8.0,0.0,190000,0,0,20000,210000,2,2011,0
7435,Hollywood Squares,4312,Misc,Wii,Ubisoft,Ubisoft,0.0,0.0,0.0,100000,0,0,10000,110000,10,2010,0
7436,Who Wants to Be a Millionaire: 3rd Edition,4313,Misc,DS,Ubisoft,Ubisoft,0.0,0.0,0.0,40000,0,0,0,40000,10,2010,0
7437,Who Wants to Be a Millionaire: 3rd Edition,4314,Misc,Wii,Ubisoft,Ubisoft,0.0,0.0,0.0,100000,0,0,10000,100000,10,2010,0
7438,Peppa Pig: Fun and Games,4315,Misc,Wii,Ubisoft,Ubisoft,0.0,0.0,0.0,0,120000,0,20000,130000,10,2010,0
7439,The Ultimate Battle of the Sexes,4316,Misc,Wii,SVG Distribution,Mastertronic,0.0,0.0,0.0,10000,0,0,0,10000,12,2011,0
7440,Magic Encyclopedia: Moonlight,4318,Misc,DS,Foreign Media Games,Foreign Media Games,0.0,0.0,0.0,0,10000,0,0,10000,10,2010,0
7441,Heathcliff! Frantic Foto,4325,Misc,DS,Storm City Games,Storm City Games,0.0,0.0,0.0,40000,0,0,0,40000,10,2010,0
7442,Learn with Pokémon: Typing Adventure,4332,Misc,DS,Nintendo,Genius Sonority Inc.,0.0,0.0,0.0,0,0,290000,0,290000,4,2011,0
7443,"3 in 1: Solitaire, Mahjong & Tangram",4335,Misc,DS,Deep Silver,Deep Silver,0.0,0.0,0.0,0,70000,0,10000,80000,11,2010,0
7444,Drawn to Life Collection,4339,Misc,DS,THQ,5TH Cell,0.0,0.0,0.0,130000,0,0,10000,140000,11,2010,0
7445,Earthpedia,4340,Misc,3DS,Gakken,Gakken Kyouiku Shuppan,0.0,0.0,0.0,0,0,10000,0,10000,4,2012,0
7446,Games Around the World,4347,Misc,DS,Zoo Games,Zoo Games,0.0,0.0,0.0,10000,0,0,0,10000,11,2010,0
7447,Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,4348,Misc,Wii,Hudson Soft,Xing Inc.,0.0,0.0,0.0,0,0,90000,0,90000,12,2010,0
7448,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,4354,Misc,Wii,Namco Bandai,Bandai Namco Games,0.0,0.0,0.0,0,0,300000,0,300000,12,2010,0
7449,Dora's Big Birthday Adventure,4356,Misc,DS,2K Play,"Black Lantern Studios, Inc.",0.0,0.0,0.0,80000,10000,0,10000,90000,8,2010,0
7450,Dora's Big Birthday Adventure,4357,Misc,Wii,2K Play,TBA,0.0,0.0,0.0,90000,10000,0,10000,100000,10,2010,0
7451,Dora's Big Birthday Adventure,4358,Misc,PS2,2K Play,TBA,0.0,0.0,0.0,20000,10000,0,0,40000,10,2010,0
7452,My First Songs,4359,Misc,Wii,Mindscape,Mindscape Inc.,0.0,0.0,0.0,0,70000,0,10000,80000,10,2010,0
7453,Family Party: 90 Great Games Party Pack,4360,Misc,Wii,D3 Publisher,D3 Publisher,0.0,0.0,0.0,310000,0,0,20000,330000,10,2010,0
7454,Cosmos Chaos!,4361,Misc,DS,Mentor Interactive,Mentor Interactive,0.0,0.0,0.0,60000,0,0,10000,70000,10,2010,0
7455,Deal or No Deal: Special Edition,4376,Misc,DS,Zoo Games,Zoo Games,0.0,0.0,0.0,30000,0,0,0,40000,10,2010,0
7456,Junior Classic Books & Fairytales,4378,Misc,DS,Virtual Play Games,Navarre Corp,0.0,0.0,0.0,60000,10000,0,10000,80000,8,2010,0
7457,Jungle Party,4384,Misc,PSP,Sony Computer Entertainment,SCEE,0.0,0.0,0.0,0,0,0,0,0,11,2010,0
7458,Wheel of Fortune,4390,Misc,Wii,THQ,"Pipeworks Software, Inc.",0.0,0.0,0.0,860000,40000,0,70000,980000,11,2010,0
7459,Wheel of Fortune,4391,Misc,DS,THQ,"Pipeworks Software, Inc.",0.0,0.0,0.0,410000,0,0,30000,440000,11,2010,0
7460,Dance Paradise,4396,Misc,X360,THQ,Smackdown Productions,0.0,7.0,0.0,100000,10000,0,10000,120000,2,2011,0
7461,Kidz Bop Dance Party! The Video Game,4398,Misc,Wii,D3 Publisher,Art Corporation,0.0,0.0,0.0,200000,0,0,20000,220000,9,2010,0
7462,Rec Room Games,4409,Misc,DS,Destineer,Destineer,0.0,0.0,0.0,70000,0,0,10000,70000,2,2011,0
7463,Junior Brain Trainer 2,4410,Misc,DS,GSP,Sanuk Games,0.0,0.0,0.0,40000,210000,0,30000,280000,2,2011,0
7464,Just Dance 3,4415,Misc,Wii,Ubisoft,Ubisoft Paris,0.0,7.5,0.0,5950000,3130000,0,1060000,10140000,10,2011,1
7465,MySims Collection,4427,Misc,Wii,Electronic Arts,The Sims Studio,0.0,0.0,0.0,130000,0,0,10000,140000,11,2010,0
7466,Chuck E. Cheese's Playhouse,4430,Misc,DS,UFO Interactive,UFO Interactive,0.0,0.0,0.0,50000,0,0,0,60000,9,2010,0
7467,Chuck E. Cheese's Game Room,4431,Misc,DS,UFO Interactive,Starfish,0.0,0.0,0.0,120000,0,0,10000,130000,9,2010,0
7468,Family Feud Decades,4432,Misc,Wii,Ubisoft,Ludia Inc.,0.0,0.0,0.0,150000,0,0,10000,160000,11,2010,0
7469,My Amusement Park,4436,Misc,DS,Scholastic Inc.,Scholastic Inc.,0.0,0.0,0.0,50000,0,0,0,60000,10,2010,0
7470,ESA Game Pack,4441,Misc,PS3,Sony Computer Entertainment,Various,0.0,0.0,0.0,110000,0,0,10000,120000,11,2010,0
7471,Dreamcast Collection    Read the review,4443,Misc,X360,Sega,Sega,4.0,5.3,0.0,160000,60000,0,20000,240000,2,2011,0
7472,Jeopardy!,4444,Misc,DS,THQ,Griptonite Games,0.0,0.0,0.0,170000,0,0,10000,180000,11,2010,0
7473,Jeopardy!,4445,Misc,Wii,THQ,"Pipeworks Software, Inc.",0.0,0.0,0.0,550000,0,0,40000,590000,11,2010,0
7474,Learn Science,4446,Misc,DS,DreamCatcher Interactive,DreamCatcher Interactive,0.0,0.0,0.0,50000,0,0,0,50000,12,2010,0
7475,Picture Puzzle Collection: The Dutch Masters,4448,Misc,DS,Unknown,Most Wanted Entertainment,0.0,0.0,0.0,0,0,0,0,0,12,2020,0
7476,Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,4457,Misc,PSP,D3 Publisher,D3 Publisher,0.0,0.0,0.0,0,0,20000,0,20000,11,2010,0
7477,Family Quiz,4462,Misc,Wii,7G//AMES,Funbox Media,0.0,0.0,0.0,0,0,0,0,0,12,2010,0
7478,Touch 'N' Play Collection,4464,Misc,DS,O-Games,O-Games,0.0,0.0,0.0,30000,10000,0,0,50000,5,2011,0
7479,You Don't Know Jack,4465,Misc,DS,THQ,"Jellyvision, Inc.",0.0,6.0,0.0,70000,0,0,10000,70000,2,2011,0
7480,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,4467,Misc,DS,Namco Bandai,Namco Bandai Games,0.0,0.0,0.0,0,0,10000,0,10000,3,2011,0
7481,Sesame Street: Elmo's Letter Adventure,4486,Misc,PS,NewKidCo,Realtime Associates,0.0,0.0,0.0,170000,120000,0,20000,310000,10,1998,0
7482,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,4504,Misc,PSP,Paon,Paon Corporation,0.0,0.0,0.0,0,0,20000,0,20000,2,2011,0
7483,Eigo de Tabisuru: Little Charo,4505,Misc,DS,Nintendo,Nintendo,0.0,0.0,0.0,0,0,60000,0,60000,1,2011,0
7484,Scrabble,4580,Misc,PS,Hasbro Interactive,Runecraft,0.0,0.0,0.0,140000,100000,0,20000,250000,10,1999,0
7485,We Dare: Flirty Fun For All,4584,Misc,Wii,Ubisoft,Ubisoft Milan,0.0,0.0,0.0,0,0,0,0,0,2,2011,0
7486,TV Total Events,4589,Misc,Wii,7G//AMES,7G//AMES,0.0,0.0,0.0,0,20000,0,0,20000,3,2011,0
